gene_family	speciation	speciation_loss	duplication	transfer	transfer_loss	loss	number_gene_copies	number_species
OG0004012	18	9	7	1	0	0	27	21
OG0004013	15	11	3	8	0	0	27	24
OG0004014	18	9	2	6	0	0	27	24
OG0004015	4	3	10	12	0	0	27	14
OG0004016	20	4	2	4	0	0	27	23
OG0004017	12	8	10	3	0	0	26	14
OG0004018	6	3	11	8	0	0	26	12
OG0004019	3	0	6	17	0	0	27	15
OG0004020	10	7	2	14	0	0	27	25
OG0004021	5	1	5	16	0	0	27	16
OG0004022	15	10	0	11	0	0	27	23
OG0004023	8	3	8	9	0	0	26	13
OG0004024	11	3	2	13	0	0	27	22
OG0004025	10	11	9	7	0	0	27	14
OG0004026	16	11	6	4	0	0	27	19
OG0004027	10	9	5	11	0	0	27	20
OG0004028	23	7	0	3	0	0	27	25
OG0004029	10	4	3	13	0	0	27	16
OG0004030	13	6	4	9	0	0	27	20
OG0004031	7	8	7	12	0	0	27	13
OG0004032	19	7	5	2	0	0	27	22
OG0004033	15	12	4	7	0	0	27	17
OG0004034	17	11	3	6	0	0	27	23
OG0004035	7	2	5	14	0	0	27	18
OG0004036	10	5	5	11	0	0	27	22
OG0004037	8	1	7	10	0	0	26	17
OG0004038	15	9	2	9	0	0	27	22
OG0004039	6	4	8	12	0	0	27	17
OG0004040	19	12	3	4	0	0	27	22
OG0004041	15	13	5	6	0	0	27	22
OG0004042	19	15	1	6	0	0	27	25
OG0004043	12	1	7	7	0	0	27	11
OG0004044	19	4	4	3	0	0	27	22
OG0004045	21	12	2	3	0	0	27	24
OG0004046	10	4	2	14	0	0	27	22
OG0004047	17	12	3	6	0	0	27	23
OG0004048	9	6	0	17	0	0	27	21
OG0004049	19	22	3	4	0	0	27	24
OG0004050	16	7	3	6	0	0	26	21
OG0004051	23	14	2	1	0	0	27	25
OG0004052	17	12	4	5	0	0	27	22
OG0004053	21	6	0	5	0	0	27	24
OG0004054	11	12	11	3	0	0	26	14
OG0004055	8	4	11	7	0	0	27	12
OG0004056	9	10	9	8	0	0	27	14
OG0004057	15	16	1	10	0	0	27	21
OG0004058	4	0	12	10	0	0	27	12
OG0004059	17	11	1	8	0	0	27	18
OG0004060	20	13	1	5	0	0	27	26
OG0004061	3	0	10	13	0	0	27	13
OG0004062	19	14	0	7	0	0	27	25
OG0004063	8	2	3	15	0	0	27	14
OG0004064	11	4	3	12	0	0	27	23
OG0004065	14	6	6	6	0	0	27	19
OG0004066	3	0	12	11	0	0	27	12
OG0004067	8	7	5	13	0	0	27	16
OG0004068	0	0	12	9	0	0	22	9
OG0004069	17	12	4	5	0	0	27	20
OG0004070	12	7	5	9	0	0	27	19
OG0004071	4	0	15	7	0	0	27	9
OG0004072	15	9	7	4	0	0	27	20
OG0004073	14	9	5	7	0	0	27	19
OG0004074	17	7	4	5	0	0	27	23
OG0004075	5	2	6	13	0	0	25	16
OG0004076	2	0	11	7	0	0	21	6
OG0004077	1	0	21	3	0	0	26	5
OG0004078	7	3	6	12	0	0	26	18
OG0004080	0	0	20	5	0	0	26	6
OG0004081	7	3	12	7	0	0	27	13
OG0004082	14	13	4	8	0	0	27	16
OG0004084	5	1	17	4	0	0	27	8
OG0004089	2	2	23	1	0	0	27	4
OG0004091	1	0	18	6	0	0	26	8
OG0004094	1	0	18	3	0	0	23	6
OG0004114	10	3	14	1	0	0	26	10
OG0004115	10	0	2	13	0	0	26	21
OG0004116	5	2	8	11	0	0	25	10
OG0004117	6	0	8	11	0	0	26	12
OG0004118	4	0	16	5	0	0	26	7
OG0004119	3	1	12	10	0	0	26	12
OG0004120	13	2	10	2	0	0	26	14
OG0004121	15	10	1	9	0	0	26	23
OG0004122	16	12	8	1	0	0	26	18
OG0004123	21	14	3	1	0	0	26	23
OG0004124	11	1	5	9	0	0	26	18
OG0004125	18	9	1	6	0	0	26	23
OG0004126	5	0	6	14	0	0	26	15
OG0004127	20	9	4	1	0	0	26	23
OG0004128	15	7	1	9	0	0	26	25
OG0004129	17	12	2	6	0	0	26	24
OG0004130	15	9	2	7	0	0	25	23
OG0004131	21	11	1	3	0	0	26	24
OG0004132	11	5	5	9	0	0	26	17
OG0004133	17	11	1	7	0	0	26	24
OG0004134	3	0	11	11	0	0	26	14
OG0004135	3	0	10	12	0	0	26	15
OG0004136	4	1	5	16	0	0	26	15
OG0004137	12	5	3	10	0	0	26	22
OG0004138	7	2	12	6	0	0	26	13
OG0004139	1	0	22	2	0	0	26	4
OG0004140	16	8	3	6	0	0	26	23
OG0004141	14	11	1	10	0	0	26	24
OG0004142	18	11	4	3	0	0	26	21
OG0004143	9	0	8	8	0	0	26	15
OG0004144	20	13	4	1	0	0	26	22
OG0004145	19	10	4	2	0	0	26	22
OG0004146	6	6	4	14	0	0	25	16
OG0004147	9	3	0	16	0	0	26	20
OG0004148	3	2	13	7	0	0	24	6
OG0004149	8	0	8	9	0	0	26	18
OG0004150	17	17	5	3	0	0	26	22
OG0004151	11	3	4	10	0	0	26	21
OG0004152	1	1	22	2	0	0	26	4
OG0004153	18	9	1	6	0	0	26	24
OG0004154	18	26	5	1	0	0	25	19
OG0004155	4	1	14	7	0	0	26	11
OG0004156	11	8	2	12	0	0	26	18
OG0004157	5	2	9	11	0	0	26	15
OG0004158	14	6	3	8	0	0	26	22
OG0004159	15	16	6	4	0	0	26	19
OG0004160	14	6	6	4	0	0	25	19
OG0004161	0	0	22	3	0	0	26	3
OG0004162	18	16	1	6	0	0	26	24
OG0004163	2	1	18	5	0	0	26	7
OG0004164	18	16	3	4	0	0	26	16
OG0004165	7	6	13	4	0	0	25	7
OG0004166	3	2	8	11	0	0	23	11
OG0004167	15	6	3	6	0	0	25	17
OG0004168	7	5	3	15	0	0	26	14
OG0004169	6	3	7	11	0	0	25	15
OG0004170	12	8	5	8	0	0	26	16
OG0004171	11	3	3	11	0	0	26	19
OG0004172	5	0	3	12	0	0	21	9
OG0004173	8	0	4	13	0	0	26	13
OG0004174	14	8	3	8	0	0	26	18
OG0004175	10	9	3	12	0	0	26	15
OG0004176	13	8	2	10	0	0	26	21
OG0004177	15	11	10	0	0	0	26	16
OG0004178	3	0	16	6	0	0	26	8
OG0004179	13	11	3	9	0	0	26	18
OG0004180	11	1	5	9	0	0	26	15
OG0004181	18	4	6	1	0	0	26	20
OG0004182	5	0	1	19	0	0	26	17
OG0004183	20	6	2	3	0	0	26	24
OG0004184	7	8	16	2	0	0	26	9
OG0004185	0	0	23	2	0	0	26	3
OG0004186	7	2	4	14	0	0	26	20
OG0004187	10	5	5	10	0	0	26	18
OG0004188	16	16	4	5	0	0	26	19
OG0004189	19	4	2	4	0	0	26	24
OG0004190	15	13	2	8	0	0	26	18
OG0004191	17	6	2	6	0	0	26	21
OG0004192	10	6	8	7	0	0	26	15
OG0004193	14	18	10	1	0	0	26	16
OG0004194	8	0	7	9	0	0	25	13
OG0004195	2	0	20	2	0	0	25	6
OG0004196	15	8	5	5	0	0	26	18
OG0004197	9	8	6	10	0	0	26	16
OG0004198	14	12	3	6	0	0	24	19
OG0004199	11	5	5	9	0	0	26	15
OG0004200	11	7	7	7	0	0	26	13
OG0004201	11	8	6	8	0	0	26	14
OG0004202	12	8	12	1	0	0	26	12
OG0004203	8	4	12	5	0	0	26	13
OG0004204	0	0	23	2	0	0	26	3
OG0004205	17	13	3	5	0	0	26	21
OG0004206	14	3	3	8	0	0	26	23
OG0004207	15	9	3	7	0	0	26	18
OG0004208	16	12	5	4	0	0	26	19
OG0004209	4	0	8	13	0	0	26	11
OG0004210	3	1	7	14	0	0	25	11
OG0004211	2	0	7	15	0	0	25	11
OG0004212	9	8	6	10	0	0	26	18
OG0004213	6	0	7	12	0	0	26	11
OG0004215	19	10	1	5	0	0	26	24
OG0004216	9	1	12	4	0	0	26	14
OG0004217	5	0	8	12	0	0	26	16
OG0004219	8	6	8	9	0	0	26	17
OG0004222	0	0	22	3	0	0	26	4
OG0004224	0	0	21	4	0	0	26	5
OG0004225	1	0	22	1	0	0	25	3
OG0004226	5	0	12	8	0	0	26	11
OG0004227	10	3	6	9	0	0	26	14
OG0004229	5	0	18	2	0	0	26	3
OG0004230	4	1	17	4	0	0	26	8
OG0004236	1	0	21	2	0	0	25	4
OG0004261	17	6	2	5	0	0	25	22
OG0004262	20	11	2	2	0	0	25	23
OG0004263	17	8	1	6	0	0	25	24
OG0004264	2	0	10	12	0	0	25	12
OG0004265	2	3	22	0	0	0	25	3
OG0004266	8	1	8	8	0	0	25	15
OG0004267	8	0	1	15	0	0	25	22
OG0004268	9	7	6	9	0	0	25	15
OG0004269	15	13	4	5	0	0	25	21
OG0004270	8	2	10	6	0	0	25	14
OG0004271	12	8	4	8	0	0	25	19
OG0004272	11	4	0	13	0	0	25	25
OG0004273	6	3	2	16	0	0	25	16
OG0004274	15	16	2	7	0	0	25	19
OG0004275	12	4	1	11	0	0	25	20
OG0004276	10	15	6	8	0	0	25	10
OG0004277	12	8	4	8	0	0	25	19
OG0004278	5	0	12	7	0	0	25	12
OG0004279	4	0	3	16	0	0	24	18
OG0004280	13	10	7	4	0	0	25	16
OG0004281	6	4	8	10	0	0	25	16
OG0004282	10	2	5	8	0	0	24	18
OG0004283	14	10	2	8	0	0	25	22
OG0004284	15	6	1	8	0	0	25	23
OG0004285	18	15	2	4	0	0	25	22
OG0004286	15	9	2	7	0	0	25	23
OG0004287	13	7	2	9	0	0	25	23
OG0004288	12	10	6	6	0	0	25	19
OG0004289	13	9	0	11	0	0	25	23
OG0004290	14	12	7	3	0	0	25	18
OG0004291	8	4	2	13	0	0	24	19
OG0004292	17	12	3	4	0	0	25	21
OG0004293	5	0	6	12	0	0	24	17
OG0004294	13	9	7	4	0	0	25	18
OG0004295	20	16	0	4	0	0	25	25
OG0004296	6	0	5	13	0	0	25	18
OG0004298	7	10	4	13	0	0	25	19
OG0004299	18	15	6	0	0	0	25	20
OG0004300	12	8	3	9	0	0	25	20
OG0004301	17	9	2	5	0	0	25	23
OG0004302	9	3	4	11	0	0	25	17
OG0004303	18	12	2	4	0	0	25	22
OG0004304	10	4	2	12	0	0	25	13
OG0004305	20	12	2	2	0	0	25	22
OG0004306	11	9	1	12	0	0	25	18
OG0004307	5	4	13	6	0	0	25	9
OG0004308	6	2	14	4	0	0	25	10
OG0004309	2	0	17	5	0	0	25	7
OG0004310	15	11	0	9	0	0	25	21
OG0004311	9	10	9	6	0	0	25	12
OG0004312	9	6	2	12	0	0	24	16
OG0004313	8	6	7	9	0	0	25	12
OG0004314	10	2	6	8	0	0	25	17
OG0004315	10	10	0	14	0	0	25	13
OG0004316	10	4	1	13	0	0	25	19
OG0004317	14	5	3	7	0	0	25	20
OG0004318	15	12	2	7	0	0	25	16
OG0004319	0	0	17	6	0	0	24	7
OG0004320	12	12	3	8	0	0	24	18
OG0004321	6	1	4	14	0	0	25	16
OG0004322	10	4	5	9	0	0	25	16
OG0004323	14	3	8	2	0	0	25	13
OG0004324	14	10	2	8	0	0	25	23
OG0004325	10	4	5	9	0	0	25	12
OG0004326	8	6	4	12	0	0	25	18
OG0004327	7	0	13	4	0	0	25	11
OG0004328	14	14	1	9	0	0	25	24
OG0004329	7	5	6	11	0	0	25	16
OG0004330	19	9	0	5	0	0	25	25
OG0004331	7	5	6	11	0	0	25	11
OG0004332	9	5	5	10	0	0	25	16
OG0004333	14	10	1	9	0	0	25	15
OG0004334	15	10	4	5	0	0	25	19
OG0004335	5	2	7	12	0	0	25	14
OG0004336	14	5	2	8	0	0	25	19
OG0004337	14	7	2	8	0	0	25	23
OG0004338	9	13	7	7	0	0	24	15
OG0004339	3	0	5	16	0	0	25	18
OG0004340	10	8	3	11	0	0	25	21
OG0004341	1	0	20	2	0	0	24	4
OG0004342	8	3	5	11	0	0	25	10
OG0004343	8	7	9	6	0	0	24	12
OG0004344	6	1	7	11	0	0	25	15
OG0004345	9	3	1	14	0	0	25	23
OG0004346	21	8	0	3	0	0	25	25
OG0004347	12	7	2	10	0	0	25	21
OG0004348	5	3	9	9	0	0	24	9
OG0004349	15	6	3	5	0	0	24	16
OG0004350	18	8	3	3	0	0	25	22
OG0004351	16	10	4	4	0	0	25	19
OG0004352	17	7	1	6	0	0	25	24
OG0004353	22	9	0	2	0	0	25	25
OG0004354	9	2	3	11	0	0	24	19
OG0004355	19	8	0	5	0	0	25	25
OG0004356	19	10	1	4	0	0	25	23
OG0004357	8	14	3	12	0	0	24	13
OG0004358	13	8	5	6	0	0	25	16
OG0004359	9	5	15	0	0	0	25	10
OG0004360	13	7	5	6	0	0	25	15
OG0004361	19	9	2	3	0	0	25	23
OG0004362	12	8	3	9	0	0	25	16
OG0004363	14	6	1	9	0	0	25	22
OG0004364	10	10	4	10	0	0	25	19
OG0004366	18	8	2	4	0	0	25	22
OG0004367	1	0	18	4	0	0	24	6
OG0004368	13	14	5	6	0	0	25	15
OG0004369	3	0	5	16	0	0	25	12
OG0004370	4	4	15	5	0	0	25	10
OG0004371	1	2	8	3	0	0	13	6
OG0004373	0	0	21	2	0	0	24	3
OG0004375	1	0	15	8	0	0	25	10
OG0004376	2	0	21	1	0	0	25	4
OG0004377	6	1	12	6	0	0	25	4
OG0004378	1	0	20	3	0	0	25	4
OG0004379	1	0	20	1	0	0	23	3
OG0004380	0	0	21	2	0	0	24	3
OG0004382	5	6	15	4	0	0	25	9
OG0004383	3	3	19	2	0	0	25	6
OG0004384	0	0	18	6	0	0	25	7
OG0004389	1	0	21	1	0	0	24	3
OG0004392	1	0	22	1	0	0	25	3
OG0004423	1	0	14	7	0	0	23	8
OG0004424	10	6	5	7	0	0	23	16
OG0004425	20	10	0	3	0	0	24	23
OG0004426	15	14	5	3	0	0	24	18
OG0004427	6	0	3	14	0	0	24	17
OG0004428	5	2	9	9	0	0	24	14
OG0004429	4	1	9	10	0	0	24	11
OG0004430	9	4	2	12	0	0	24	17
OG0004431	16	12	1	6	0	0	24	23
OG0004432	15	9	0	8	0	0	24	22
OG0004433	6	0	10	7	0	0	24	11
OG0004434	13	8	3	7	0	0	24	21
OG0004435	10	6	5	8	0	0	24	19
OG0004436	15	9	1	7	0	0	24	23
OG0004437	18	11	0	5	0	0	24	23
OG0004438	10	6	2	11	0	0	24	18
OG0004439	7	4	5	11	0	0	24	17
OG0004440	6	1	12	5	0	0	24	5
OG0004441	9	7	14	0	0	0	24	9
OG0004442	18	8	2	3	0	0	24	22
OG0004443	15	9	2	6	0	0	24	22
OG0004444	11	5	3	9	0	0	24	20
OG0004445	3	0	10	10	0	0	24	10
OG0004446	13	8	4	6	0	0	24	19
OG0004447	14	6	1	8	0	0	24	22
OG0004448	12	12	2	9	0	0	24	21
OG0004449	4	0	5	14	0	0	24	17
OG0004450	11	1	1	11	0	0	24	20
OG0004451	12	2	7	4	0	0	24	15
OG0004452	3	0	5	15	0	0	24	16
OG0004453	6	0	4	13	0	0	24	19
OG0004454	18	7	0	5	0	0	24	24
OG0004455	17	16	2	4	0	0	24	20
OG0004456	14	2	5	4	0	0	24	19
OG0004457	12	6	4	7	0	0	24	18
OG0004458	4	5	16	3	0	0	24	8
OG0004459	11	6	3	9	0	0	24	18
OG0004460	13	5	4	6	0	0	24	20
OG0004461	5	0	7	11	0	0	24	14
OG0004462	19	11	1	3	0	0	24	22
OG0004463	13	11	8	2	0	0	24	16
OG0004464	14	7	1	8	0	0	24	23
OG0004465	9	7	1	10	0	0	21	21
OG0004466	12	4	5	6	0	0	24	18
OG0004467	16	10	3	4	0	0	24	21
OG0004468	17	7	0	6	0	0	24	22
OG0004469	3	0	8	12	0	0	24	13
OG0004470	3	0	9	11	0	0	24	9
OG0004471	16	8	2	5	0	0	24	22
OG0004472	12	6	2	9	0	0	24	14
OG0004473	5	0	10	7	0	0	23	8
OG0004474	7	0	5	11	0	0	24	9
OG0004475	6	5	9	8	0	0	24	13
OG0004476	10	8	4	9	0	0	24	18
OG0004477	9	0	6	8	0	0	24	12
OG0004478	8	3	2	11	0	0	22	18
OG0004479	19	4	1	3	0	0	24	22
OG0004480	3	0	4	14	0	0	22	11
OG0004481	7	6	15	1	0	0	24	7
OG0004482	21	7	0	1	0	0	23	23
OG0004483	15	8	4	4	0	0	24	19
OG0004484	14	9	1	7	0	0	23	17
OG0004485	2	2	16	5	0	0	24	8
OG0004486	7	2	6	10	0	0	24	14
OG0004487	8	4	3	12	0	0	24	18
OG0004488	15	15	4	4	0	0	24	19
OG0004489	11	9	8	3	0	0	23	13
OG0004490	10	8	5	8	0	0	24	17
OG0004491	12	5	8	3	0	0	24	11
OG0004492	17	13	1	5	0	0	24	23
OG0004493	19	12	0	4	0	0	24	20
OG0004494	2	0	15	6	0	0	24	9
OG0004495	13	9	3	7	0	0	24	21
OG0004496	13	7	3	6	0	0	23	14
OG0004497	2	1	14	7	0	0	24	9
OG0004498	19	14	2	2	0	0	24	20
OG0004499	4	1	6	13	0	0	24	14
OG0004500	9	6	3	9	0	0	22	11
OG0004501	4	1	9	10	0	0	24	10
OG0004502	8	4	6	9	0	0	24	16
OG0004503	11	5	6	6	0	0	24	17
OG0004504	5	4	6	12	0	0	24	11
OG0004505	6	5	4	13	0	0	24	16
OG0004506	13	5	4	6	0	0	24	17
OG0004507	10	4	3	10	0	0	24	20
OG0004508	15	16	2	6	0	0	24	21
OG0004509	14	10	2	7	0	0	24	21
OG0004510	6	2	9	8	0	0	24	15
OG0004511	11	2	8	4	0	0	24	8
OG0004512	10	10	8	5	0	0	24	12
OG0004513	0	0	17	4	0	0	22	5
OG0004514	12	18	2	9	0	0	24	12
OG0004515	9	5	5	9	0	0	24	19
OG0004516	12	10	3	8	0	0	24	20
OG0004517	10	7	5	8	0	0	24	17
OG0004518	7	2	2	14	0	0	24	20
OG0004519	17	12	3	3	0	0	24	16
OG0004520	13	3	2	8	0	0	24	19
OG0004521	7	1	6	10	0	0	24	9
OG0004522	13	5	2	8	0	0	24	19
OG0004523	8	2	5	10	0	0	24	13
OG0004524	16	7	1	6	0	0	24	19
OG0004525	14	10	2	7	0	0	24	22
OG0004526	18	12	1	4	0	0	24	22
OG0004527	12	6	1	10	0	0	24	21
OG0004528	9	1	5	8	0	0	23	17
OG0004529	15	12	5	3	0	0	24	16
OG0004530	15	15	3	5	0	0	24	16
OG0004531	4	0	4	8	0	0	17	6
OG0004532	16	14	5	2	0	0	24	16
OG0004533	8	5	3	12	0	0	24	21
OG0004534	19	10	2	2	0	0	24	22
OG0004535	0	0	21	0	0	0	22	3
OG0004536	12	2	1	10	0	0	24	22
OG0004537	16	13	1	6	0	0	24	21
OG0004538	9	3	2	12	0	0	24	17
OG0004539	12	6	6	4	0	0	23	17
OG0004540	16	10	3	4	0	0	24	20
OG0004541	6	1	7	10	0	0	24	14
OG0004542	17	12	1	5	0	0	24	21
OG0004543	6	0	4	13	0	0	24	15
OG0004544	0	0	20	2	0	0	23	3
OG0004545	16	6	5	2	0	0	24	18
OG0004546	7	0	3	13	0	0	24	19
OG0004547	1	0	10	12	0	0	24	12
OG0004548	16	5	2	5	0	0	24	21
OG0004549	12	9	1	10	0	0	24	20
OG0004550	13	6	3	6	0	0	23	18
OG0004551	5	0	4	12	0	0	22	13
OG0004552	7	0	7	9	0	0	24	17
OG0004553	8	6	6	9	0	0	24	12
OG0004554	14	12	3	5	0	0	23	18
OG0004555	7	3	8	8	0	0	24	16
OG0004556	15	11	1	7	0	0	24	23
OG0004557	1	0	12	9	0	0	23	10
OG0004558	18	10	2	3	0	0	24	22
OG0004559	0	0	16	2	0	0	19	4
OG0004560	1	0	16	5	0	0	23	7
OG0004561	3	0	7	13	0	0	24	16
OG0004563	0	0	21	1	0	0	23	3
OG0004564	4	3	14	5	0	0	24	9
OG0004565	1	1	21	1	0	0	24	3
OG0004566	6	0	9	7	0	0	23	10
OG0004567	5	6	7	2	0	0	15	6
OG0004572	1	0	15	6	0	0	23	8
OG0004575	0	0	16	6	0	0	23	6
OG0004580	0	0	19	2	0	0	22	3
OG0004584	2	1	20	1	0	0	24	3
OG0004586	0	0	21	2	0	0	24	3
OG0004612	9	9	4	9	0	0	23	17
OG0004614	14	9	3	5	0	0	23	19
OG0004616	5	2	4	13	0	0	23	17
OG0004617	10	7	7	5	0	0	23	16
OG0004618	1	0	17	4	0	0	23	6
OG0004619	14	11	4	4	0	0	23	16
OG0004620	5	0	6	11	0	0	23	13
OG0004621	6	4	4	12	0	0	23	15
OG0004622	6	1	4	11	0	0	22	11
OG0004623	8	0	8	6	0	0	23	8
OG0004624	5	2	7	10	0	0	23	9
OG0004625	6	4	6	10	0	0	23	14
OG0004626	11	7	5	6	0	0	23	18
OG0004627	12	10	6	4	0	0	23	14
OG0004628	12	5	5	5	0	0	23	18
OG0004629	13	4	1	8	0	0	23	21
OG0004630	0	0	18	3	0	0	22	5
OG0004631	6	1	6	10	0	0	23	14
OG0004632	11	5	3	8	0	0	23	18
OG0004633	16	17	0	6	0	0	23	23
OG0004634	15	9	2	4	0	0	22	20
OG0004635	14	10	3	5	0	0	23	20
OG0004636	12	4	6	4	0	0	23	15
OG0004637	5	1	15	2	0	0	23	6
OG0004638	1	1	18	1	0	0	21	4
OG0004639	14	11	1	7	0	0	23	22
OG0004640	14	17	2	6	0	0	23	19
OG0004641	10	10	7	5	0	0	23	10
OG0004642	16	15	4	2	0	0	23	18
OG0004643	6	4	7	8	0	0	22	14
OG0004644	15	5	1	6	0	0	23	22
OG0004645	8	5	1	13	0	0	23	20
OG0004646	10	3	4	8	0	0	23	19
OG0004647	15	7	2	5	0	0	23	21
OG0004648	13	14	2	7	0	0	23	18
OG0004649	10	5	11	1	0	0	23	12
OG0004650	3	3	11	8	0	0	23	11
OG0004651	13	12	6	3	0	0	23	16
OG0004652	6	0	1	15	0	0	23	21
OG0004653	13	8	3	6	0	0	23	19
OG0004654	7	3	3	12	0	0	23	19
OG0004655	9	5	0	13	0	0	23	14
OG0004656	15	9	1	6	0	0	23	22
OG0004657	6	4	7	9	0	0	23	14
OG0004658	18	14	3	1	0	0	23	20
OG0004659	6	0	4	12	0	0	23	15
OG0004660	1	0	17	4	0	0	23	6
OG0004661	10	0	3	9	0	0	23	17
OG0004662	9	8	2	11	0	0	23	17
OG0004663	12	10	2	8	0	0	23	18
OG0004664	13	12	1	8	0	0	23	20
OG0004665	8	7	7	7	0	0	23	14
OG0004666	8	7	4	10	0	0	23	17
OG0004667	13	4	1	8	0	0	23	22
OG0004668	7	10	4	11	0	0	23	14
OG0004669	11	4	4	7	0	0	23	10
OG0004670	17	16	5	0	0	0	23	18
OG0004671	1	0	11	7	0	0	20	8
OG0004672	4	0	12	4	0	0	21	9
OG0004673	10	9	3	9	0	0	23	16
OG0004674	10	4	3	8	0	0	22	14
OG0004675	1	0	18	3	0	0	23	5
OG0004676	12	8	3	7	0	0	23	14
OG0004677	6	1	3	13	0	0	23	17
OG0004678	5	2	2	15	0	0	23	14
OG0004679	12	2	3	7	0	0	23	19
OG0004680	2	2	16	4	0	0	23	7
OG0004681	9	4	6	7	0	0	23	10
OG0004682	8	4	12	2	0	0	23	8
OG0004683	8	0	0	14	0	0	23	20
OG0004684	10	0	2	10	0	0	23	14
OG0004685	16	9	3	3	0	0	23	20
OG0004686	15	8	3	0	0	0	19	15
OG0004687	19	7	3	0	0	0	23	20
OG0004688	10	1	3	9	0	0	23	17
OG0004689	16	1	2	4	0	0	23	19
OG0004690	14	8	3	5	0	0	23	19
OG0004691	8	6	8	6	0	0	23	13
OG0004692	5	0	9	8	0	0	23	8
OG0004693	5	0	11	6	0	0	23	9
OG0004694	17	10	1	4	0	0	23	21
OG0004695	14	11	3	4	0	0	22	17
OG0004696	11	7	0	11	0	0	23	16
OG0004697	7	1	2	13	0	0	23	21
OG0004698	14	11	3	5	0	0	23	19
OG0004699	2	0	12	8	0	0	23	10
OG0004700	19	10	3	0	0	0	23	20
OG0004701	5	4	6	11	0	0	23	15
OG0004702	14	9	3	5	0	0	23	13
OG0004703	12	4	2	8	0	0	23	21
OG0004704	9	3	1	12	0	0	23	17
OG0004705	10	9	7	5	0	0	23	15
OG0004706	16	9	2	4	0	0	23	20
OG0004707	15	8	1	6	0	0	23	22
OG0004708	11	9	2	8	0	0	22	19
OG0004709	5	3	12	5	0	0	23	11
OG0004710	8	5	3	11	0	0	23	19
OG0004711	17	12	0	5	0	0	23	23
OG0004712	13	5	4	5	0	0	23	18
OG0004713	7	9	6	9	0	0	23	12
OG0004714	10	1	5	7	0	0	23	16
OG0004715	8	6	3	11	0	0	23	14
OG0004716	10	4	6	6	0	0	23	16
OG0004717	6	2	9	6	0	0	22	12
OG0004718	14	0	2	6	0	0	23	20
OG0004719	15	7	1	6	0	0	23	22
OG0004720	2	1	15	0	0	0	18	3
OG0004721	6	3	6	10	0	0	23	15
OG0004722	15	5	2	5	0	0	23	21
OG0004723	9	4	3	9	0	0	22	20
OG0004724	8	12	1	13	0	0	23	17
OG0004725	3	0	5	14	0	0	23	17
OG0004726	6	1	4	12	0	0	23	15
OG0004727	0	0	20	2	0	0	23	3
OG0004728	7	0	10	5	0	0	23	12
OG0004729	16	10	1	5	0	0	23	21
OG0004730	13	11	3	6	0	0	23	20
OG0004731	16	7	5	1	0	0	23	18
OG0004732	10	8	6	6	0	0	23	17
OG0004733	12	15	5	5	0	0	23	15
OG0004734	4	3	6	12	0	0	23	15
OG0004735	0	0	17	5	0	0	23	5
OG0004737	0	0	18	2	0	0	21	3
OG0004738	0	0	20	1	0	0	22	3
OG0004739	14	12	1	7	0	0	23	21
OG0004740	6	7	12	4	0	0	23	10
OG0004741	8	10	9	5	0	0	23	13
OG0004743	9	4	11	2	0	0	23	10
OG0004744	3	0	18	1	0	0	23	5
OG0004745	5	1	10	7	0	0	23	11
OG0004746	9	4	12	1	0	0	23	8
OG0004747	2	0	10	7	0	0	20	7
OG0004748	9	9	6	7	0	0	23	12
OG0004749	0	0	20	2	0	0	23	3
OG0004753	2	3	13	7	0	0	23	10
OG0004759	3	1	18	1	0	0	23	4
OG0004766	6	1	16	0	0	0	23	5
OG0004767	4	3	18	0	0	0	23	4
OG0004800	15	11	4	2	0	0	22	18
OG0004801	9	1	0	12	0	0	22	17
OG0004802	10	5	5	6	0	0	22	12
OG0004803	5	2	6	10	0	0	22	10
OG0004804	13	12	3	5	0	0	22	17
OG0004805	17	15	2	2	0	0	22	19
OG0004806	2	0	5	14	0	0	22	11
OG0004807	10	6	0	10	0	0	21	18
OG0004808	17	10	1	3	0	0	22	21
OG0004809	5	1	3	13	0	0	22	18
OG0004810	8	3	12	1	0	0	22	8
OG0004811	8	7	0	13	0	0	22	21
OG0004812	5	0	8	7	0	0	21	11
OG0004813	4	4	7	10	0	0	22	13
OG0004814	4	0	9	8	0	0	22	12
OG0004815	12	9	2	6	0	0	21	19
OG0004816	17	16	0	4	0	0	22	22
OG0004817	6	4	4	11	0	0	22	14
OG0004818	5	2	5	10	0	0	21	15
OG0004819	18	9	0	3	0	0	22	22
OG0004820	10	9	7	4	0	0	22	13
OG0004821	9	7	6	6	0	0	22	16
OG0004822	3	0	4	14	0	0	22	16
OG0004823	17	12	0	4	0	0	22	22
OG0004824	14	18	3	4	0	0	22	16
OG0004825	14	9	4	3	0	0	22	18
OG0004826	6	3	6	9	0	0	22	10
OG0004827	18	11	1	2	0	0	22	21
OG0004828	4	0	11	6	0	0	22	8
OG0004829	12	1	1	8	0	0	22	20
OG0004830	8	4	7	6	0	0	22	14
OG0004831	8	2	4	6	0	0	19	11
OG0004832	14	8	5	2	0	0	22	17
OG0004833	7	5	2	10	0	0	20	17
OG0004834	17	10	0	4	0	0	22	22
OG0004835	9	6	1	11	0	0	22	17
OG0004836	16	15	1	4	0	0	22	20
OG0004837	5	1	6	10	0	0	22	14
OG0004838	10	5	4	7	0	0	22	16
OG0004839	7	5	5	9	0	0	22	16
